type_id	ref_term
61B	Wotian
62	African American
62	Algerian
62	Argentine
62	Bosnian
62	Brazilian
62	Byelorussian
62	Catalan
62	Chilean
62	Danish
62	Dutch
62	East African
62	Egyptian
62	Estonian
62	Ethiopian
62	Finnish
62	Flemish
62	French
62	Frisian
62	German
62	Greek
62	Indian
62	Iranian
62	Iraqi
62	Irish
62	Italian
62	Jewish
62	Kara-Kalpak
62	Kazakh
62	Kurdish
62	Latvian
62	Lebanese
62	Lithuanian
62	Livonian
62	Macedonian
62	Moroccan
62	Namibian
62	North American Indian
62	Ossetian
62	Polish
62	Portuguese
62	Qatar
62	Russian
62	Sardinian
62	Scottish
62	Serbian
62	Slovene
62	South African
62	South American
62	Spanish
62	Sudanese
62	Tadzhik
62	Tunisian
62	Turkish
62	Ukrainian
62A	Dutch
62A	French
62A	Spanish
62*	Egyptian
62*	Estonian
62*	Jewish
62*	Latvian
62*	Lithuanian
62*	Syrian
63	Catalan
63	Danish
63	Estonian
63	Finnish
63	Flemish
63	French
63	Frisian
63	German
63	Hungarian
63	Indian
63	Irish
63	Latvian
63	Pakistani
63	Polish
63	Russian
63	Scottish
63	Slovene
63	South African
63	Spanish
65	Danish
65	German
65	Hungarian
65	Norwegian
65	Polish
65	Turkish
65*	Catalan
65*	Estonian
65*	Greek
65*	Latvian
65*	Lithuanian
65*	Serbian
65*	Spanish
66A	Cape Verdian
66A	Chilean
66A	Chinese
66A	Dominican
66A	East African
66A	Eritrean
66A	Indian
66A	Indonesian
66A	Japanese
66A	Mayan
66A	Mexican
66A	Namibian
66A	Pakistani
66A	Puerto Rican
66A	South African
66A	South American
66A	Spanish
66A	Tibetian
66A	West Indies
66B	African American
66B	Bulgarian
66B	Burmese
66B	Central African
66B	Chinese
66B	Costa Rican
66B	Faeroese
66B	Guatemalan
66B	Indian
66B	Indonesian
66B	Japanese
66B	Malagasy
66B	Mayan
66B	Mexican
66B	Pakistani
66B	South American
66B	Spanish
66B	Sri Lankan
66B	Sudanese
66B	Syrian
66B	Tanzanian
66B	West Indies
66A*	Estonian
66A*	Latvian
67	Basque
67	Catalan
67	Greek
67	Indian
67	Jewish
67	Palestinian
67	Spanish
67	Syrian
67**	Frisian
67**	Irish
67A*	Basque
67A*	Bolivian
67A*	Central African
67A*	East African
67A*	Egyptian
67A*	Mexican
67A*	Peruvian
67A*	Puerto Rican
67A*	Saudi Arabian
67A*	Sudanese
68	African American
68	Cambodian
68	Central African
68	Chad
68	East African
68	Eritrean
68	Finnish
68	Indian
68	Mongolian
68	Nepalese
68	Niger
68	Tadzhik
68A	Byelorussian
68A	Chad
68A	Chinese
68A	Czech
68A	Estonian
68A	Finnish
68A	Frisian
68A	Georgian
68A	German
68A	Greek
68A	Indian
68A	Iranian
68A	Japanese
68A	Lithuanian
68A	Lydian
68A	Macedonian
68A	Polish
68A	Russian
68A	South African
68A	Tadzhik
68A	Tuva
68A	Uzbek
68*	Algerian
68*	Chinese
68*	Congolese
68*	Egyptian
68*	Estonian
68*	Indonesian
68*	Irish
68*	Japanese
68*	Lappish
68*	Macedonian
68*	Palestinian
68*	Sudanese
68*	Tanzanian
68*	Uzbek
70	Bulgarian
70	Czech
70	Dutch
70	Estonian
70	Finnish
70	Flemish
70	French
70	Frisian
70	Georgian
70	German
70	Greek
70	Irish
70	Italian
70	Jewish
70	Karelian
70	Kurdish
70	Lappish
70	Latvian
70	Lithuanian
70	Livonian
70	Macedonian
70	Mordvinian
70	Norwegian
70	Polish
70	Portuguese
70	Rumanian
70	Serbian
70	Siberian
70	Slovene
70	Spanish
70	Swedish
70	Tungus
70	Turkish
70	Ukrainian
70	Walloon
70	Wotian
70	Yakut
71	Chilean
71	Croatian
71	Estonian
71	Finnish
71	Latvian
71	Polish
71	Russian
71	Slovene
72	African American
72	Angolan
72	Argentine
72	Brazilian
72	Costa Rican
72	Dominican
72	East African
72	French
72	Guatemalan
72	Guinean
72	Latvian
72	Liberian
72	Mayan
72	Mexican
72	North American Indian
72	Puerto Rican
72	South African
72	Sudanese
72	West Indies
72*	Estonian
72*	Finnish
72*	Greek
72*	Irish
72*	Lappish
72*	Lithuanian
72B*	Estonian
72B*	Finnish
72B*	Frisian
72D*	Argentine
72D*	Brazilian
72D*	Bulgarian
72D*	Costa Rican
72D*	Cuban
72D*	Estonian
72D*	Finnish
72D*	Guatemalan
72D*	Indian
72D*	Iraqi
72D*	Mayan
72D*	Mexican
72D*	Nicaraguan
72D*	Portuguese
72D*	Puerto Rican
72D*	South American
72D*	Spanish
72D*	Ukrainian
72D*	Venezuelan
73	African American
73	Argentine
73	Bolivian
73	Brazilian
73	Chilean
73	Colombian
73	Costa Rican
73	East African
73	Indian
73	Nepalese
73	North American Indian
73	Peruvian
73	Slovene
73	South American
73	Spanish
73	US-American
73	Venezuelan
74C*	Catalan
74C*	Chilean
74C*	Costa Rican
74C*	Ecuadorian
74C*	Guatemalan
74C*	Indian
74C*	Japanese
74C*	Mayan
74C*	Mexican
74C*	Nicaraguan
74C*	Peruvian
74C*	Portuguese
74C*	Puerto Rican
74C*	South American
74C*	Spanish
75	Algerian
75	Angolan
75	Bulgarian
75	Catalan
75	Chinese
75	Congolese
75	Czech
75	Dutch
75	East African
75	Egyptian
75	Estonian
75	Finnish
75	French
75	Georgian
75	German
75	Greek
75	Guinean
75	Hungarian
75	Indian
75	Iranian
75	Iraqi
75	Irish
75	Italian
75	Japanese
75	Jewish
75	Latvian
75	Livonian
75	Malagasy
75	Moroccan
75	Namibian
75	Saudi Arabian
75	Serbian
75	Slovene
75	South African
75	Spanish
75	Sudanese
75	Swedish
75	Syrian
75	Tadzhik
75	Tanzanian
75	Tatar
75	Tibetian
75	Turkmen
75	Ukrainian
75	Uzbek
75	West Indies
75	Yakut
75A	Estonian
75A	Serbian
75A	Ukrainian
75*	Bulgarian
75*	Catalan
75*	Chinese
75*	Czech
75*	Dutch
75*	Finnish
75*	Flemish
75*	French
75*	German
75*	Hungarian
75*	Japanese
75*	Kazakh
75*	Portuguese
75*	Spanish
75*	Ukrainian
76	Basque
76	Bulgarian
76	Catalan
76	Chinese
76	Czech
76	Dutch
76	East African
76	Egyptian
76	Estonian
76	Finnish
76	French
76	Frisian
76	Georgian
76	German
76	Greek
76	Gypsy
76	Hungarian
76	Indian
76	Irish
76	Italian
76	Jewish
76	Karelian
76	Latvian
76	Lithuanian
76	Macedonian
76	Namibian
76	Russian
76	Spanish
76	Swiss
76	Tadzhik
76	Ukrainian
77	Catalan
77	Chinese
77	Czech
77	Dutch
77	East African
77	Estonian
77	French
77	Frisian
77	Georgian
77	German
77	Greek
77	Hungarian
77	Irish
77	Latvian
77	Lithuanian
77	Malagasy
77	Slovene
77	Spanish
77	Swedish
77	Ukrainian
77*	Chilean
77*	Estonian
77*	Livonian
77*	Sorbian
77*	Swedish
78	Cambodian
78	Chinese
78	Hungarian
78	Indian
78	Indonesian
78	Kalmyk
78	Kirghiz
78	Kurdish
78	Namibian
78	South African
78	Tadzhik
78	Tuva
78	Uighur
78A	Brazilian
78A	Cape Verdian
78A	Chilean
78A	Filipino
78A	Mayan
78A	Mexican
78A	Nicaraguan
78A	Peruvian
78A	South African
78A	Spanish
78A	Venezuelan
78A	West Indies
80	Catalan
80	Chinese
80	Dutch
80	Estonian
80	German
80	Greek
80	Italian
80	Latvian
80	Livonian
80	Moroccan
80	Slovene
80A*	Algerian
80A*	Aramaic
80A*	Bulgarian
80A*	Dagestan
80A*	Greek
80A*	Indian
80A*	Iraqi
80A*	Karelian
80A*	Latvian
80A*	Moroccan
80A*	Spanish
80A*	Turkish
81	African American
81	Bulgarian
81	Estonian
81	Finnish
81	German
81	Greek
81	Irish
81	Lappish
81	Lithuanian
81	Norwegian
81	Polish
81	Russian
81	Serbian
81	Spanish
81	Swedish
81	Tadzhik
81	Tuva
81	US-American
81	Ukrainian
85	Catalan
85	Danish
85	Faeroese
85	French
85	Frisian
85	German
85	Hungarian
85	Indonesian
85	Iranian
85	Italian
85	Lappish
85	Latvian
85	Polish
85	Russian
85	Spanish
85	Ukrainian
87A*	Byelorussian
87A*	Estonian
87A*	Hungarian
87A*	Latvian
87A*	Polish
87A*	Russian
87A*	Ukrainian
88*	Azerbaijan
88*	Estonian
88*	Latvian
88*	Lithuanian
88*	Slovene
88*	Ukrainian
90	Estonian
90	Finnish
90	Karelian
91	African American
91	Burmese
91	Central African
91	Chinese
91	East African
91	Egyptian
91	Ethiopian
91	Filipino
91	German
91	Hungarian
91	Indian
91	Indonesian
91	Iranian
91	Japanese
91	Jewish
91	Korean
91	Kurdish
91	Mongolian
91	Moroccan
91	Namibian
91	Pakistani
91	Puerto Rican
91	Spanish
91	Tibetian
91	Tunisian
91	Ukrainian
91	Vietnamese
92	Afghan
92	African American
92	Bulgarian
92	Burmese
92	Buryat
92	Cambodian
92	Catalan
92	Chinese
92	Ethiopian
92	Frisian
92	Georgian
92	German
92	Greek
92	Guinean
92	Indian
92	Indonesian
92	Iranian
92	Irish
92	Kalmyk
92	Kazakh
92	Kurdish
92	Latvian
92	Malaysian
92	Maltese
92	Mayan
92	Mongolian
92	Moroccan
92	Namibian
92	Pakistani
92	Portuguese
92	South African
92	Spanish
92	Sri Lankan
92	Sudanese
92	Tadzhik
92	Tibetian
92	Ukrainian
93	Dutch
93	Estonian
93	French
93	German
93	Hungarian
93	Irish
93	Italian
93	Kurdish
93	Latvian
93	Lithuanian
93	Portuguese
93	Rumanian
93	Slovene
93	Spanish
93	Ukrainian
100	Algerian
100	Argentine
100	Byelorussian
100	Cheremis/Mari
100	Croatian
100	Czech
100	Estonian
100	Finnish
100	French
100	German
100	Greek
100	Hungarian
100	Indian
100	Irish
100	Latvian
100	Lithuanian
100	Mexican
100	Moroccan
100	Oman
100	Ossetian
100	Russian
100	Serbian
100	Slovakian
100	Spanish
100	Tatar
100	Tibetian
100	Turkmen
100	Ukrainian
101	Bulgarian
101	Byelorussian
101	Catalan
101	Czech
101	Dutch
101	Estonian
101	Ethiopian
101	Finnish
101	Flemish
101	French
101	Frisian
101	German
101	Greek
101	Irish
101	Japanese
101	Karelian
101	Latvian
101	Lithuanian
101	Macedonian
101	Mexican
101	Polish
101	Russian
101	Slovakian
101	Slovene
101	Sorbian
101	Spanish
101	Swedish
101	Tatar
101	Ukrainian
102	Algerian
102	Aramaic
102	Cape Verdian
102	Chad
102	Czech
102	Egyptian
102	Estonian
102	Finnish
102	German
102	Gypsy
102	Hungarian
102	Iranian
102	Iraqi
102	Jewish
102	Jordanian
102	Kara-Kalpak
102	Lappish
102	Latvian
102	Lithuanian
102	Moroccan
102	North African
102	Palestinian
102	Polish
102	Portuguese
102	Qatar
102	Russian
102	Slovakian
102	South African
102	Spanish
102	Swedish
102	Syrian
102	Tadzhik
102	Ukrainian
103	Bulgarian
103	Byelorussian
103	Croatian
103	Estonian
103	Finnish
103	Flemish
103	French
103	Frisian
103	Georgian
103	German
103	Greek
103	Gypsy
103	Hungarian
103	Indian
103	Italian
103	Japanese
103	Lappish
103	Latvian
103	Lithuanian
103	Livonian
103	Malaysian
103	Polish
103	Rumanian
103	Russian
103	Serbian
103	Slovakian
103	Slovene
103	Sorbian
103	Spanish
103	Swedish
103	Tadzhik
103	Turkish
103	Ukrainian
103A	Bulgarian
103A	Chuvash
103A	Croatian
103A	Dagestan
103A	Estonian
103A	Georgian
103A	German
103A	Greek
103A	Gypsy
103A	Hungarian
103A	Italian
103A	Karelian
103A	Lappish
103A	Latvian
103A	Lithuanian
103A	Macedonian
103A	Mordvinian
103A	Rumanian
103A	Russian
103A	Serbian
103A	Slovakian
103A	Slovene
103A	Syrjanian
103A	Tadzhik
103A	Tatar
103A	Ukrainian
103A	Votyak
103A	Wepsian
103A*	Bulgarian
103A*	Georgian
103A*	Gypsy
103A*	Hungarian
103A*	Tadzhik
103B*	Latvian
103B*	Lithuanian
103B*	Turkish
103C*	Chinese
103C*	French
103C*	Hungarian
103C*	Iranian
103C*	Kurdish
103C*	Mexican
103C*	Portuguese
103C*	Spanish
103C*	Tadzhik
103C*	Ukrainian
105	African American
105	Algerian
105	Argentine
105	Armenian
105	Bulgarian
105	Burmese
105	Cheremis/Mari
105	Chilean
105	Chinese
105	Danish
105	Dominican
105	Dutch
105	Estonian
105	Finnish
105	Flemish
105	French
105	Frisian
105	Georgian
105	German
105	Greek
105	Gypsy
105	Hungarian
105	Indian
105	Iraqi
105	Irish
105	Italian
105	Jewish
105	Kurdish
105	Ladinian
105	Lappish
105	Latvian
105	Lithuanian
105	Macedonian
105	Moroccan
105	Norwegian
105	Portuguese
105	Serbian
105	Slovakian
105	Slovene
105	Spanish
105	Sudanese
105	Swedish
105	Ukrainian
105	Yakut
105*	Albanian
105*	Algerian
105*	Bulgarian
105*	Croatian
105*	Estonian
105*	German
105*	Greek
105*	Iraqi
105*	Kurdish
105*	Moroccan
105*	North African
105*	Rumanian
105*	Ukrainian
106	Bulgarian
106	Chinese
106	Danish
106	French
106	German
106	Hungarian
106	Irish
106	Latvian
106	Lithuanian
106	Malagasy
106	Mexican
106	Norwegian
106	Portuguese
106	Sardinian
106	Serbian
106	Spanish
106*	Estonian
106*	Greek
106*	Russian
106*	Ukrainian
107	Dutch
107	Estonian
107	Lithuanian
110	Algerian
110	Basque
110	Bulgarian
110	Catalan
110	Chinese
110	Dutch
110	Egyptian
110	Eritrean
110	Estonian
110	Finnish
110	Flemish
110	French
110	Frisian
110	Georgian
110	German
110	Greek
110	Hungarian
110	Indian
110	Irish
110	Italian
110	Jewish
110	Latvian
110	Lithuanian
110	Livonian
110	Mongolian
110	Ossetian
110	Portuguese
110	Scottish
110	Slovene
110	Somalian
110	Sorbian
110	South African
110	Spanish
110	Swedish
110	Syrian
110	Tadzhik
110	Tuva
110	Ukrainian
111	Chinese
111	Danish
111	English
111	Finnish
111	Frisian
111	German
111	Greek
111	Indian
111	Indonesian
111	Irish
111	Japanese
111	Jewish
111	Moroccan
111	Norwegian
111	Scottish
111	Sorbian
111	Spanish
111	Tadzhik
111A	Albanian
111A	Algerian
111A	Bulgarian
111A	Catalan
111A	Chinese
111A	Croatian
111A	Czech
111A	Dutch
111A	Estonian
111A	French
111A	Frisian
111A	Georgian
111A	German
111A	Greek
111A	Hungarian
111A	Indian
111A	Iranian
111A	Iraqi
111A	Irish
111A	Italian
111A	Jewish
111A	Latvian
111A	Lebanese
111A	Lithuanian
111A	Moroccan
111A	Polish
111A	Portuguese
111A	Sardinian
111A	Serbian
111A	Slovene
111A	Sorbian
111A	South African
111A	Spanish
111A	Syrian
111A	Ukrainian
111A*	English
111A*	Frisian
111A*	Irish
111A*	Welsh
112	Bulgarian
112	Catalan
112	Chinese
112	Czech
112	Dutch
112	East African
112	Egyptian
112	Estonian
112	Finnish
112	French
112	Frisian
112	Georgian
112	German
112	Greek
112	Hungarian
112	Indian
112	Iraqi
112	Irish
112	Italian
112	Japanese
112	Latvian
112	Lithuanian
112	Moroccan
112	Nigerian
112	Norwegian
112	Ossetian
112	Polish
112	Portuguese
112	Rumanian
112	Sardinian
112	Serbian
112	Slovene
112	South African
112	Spanish
112	Sudanese
112	Swedish
112	Tunisian
112	Turkish
112	Ukrainian
112*	Chinese
112*	Chuvash
112*	Frisian
112*	Greek
112*	Irish
112*	Latvian
112*	US-American
112**	Estonian
112**	Finnish
112**	French
112**	German
112**	Italian
112**	Lithuanian
112**	Mexican
112**	Scottish
113	Burmese
113	Finnish
113	Hungarian
113	Mongolian
113	Puerto Rican
113	Syrian
113	Turkish
113A	African American
113A	Austrian
113A	Czech
113A	Danish
113A	Dutch
113A	English
113A	Finnish
113A	Flemish
113A	German
113A	Hungarian
113A	Irish
113A	Lithuanian
113A	Norwegian
113A	Polish
113A	Spanish
113A	Swiss
113A	US-American
113B	Abkhaz
113B	Bulgarian
113B	Chinese
113B	Egyptian
113B	German
113B	Greek
113B	Indian
113B	Iraqi
113B	Jewish
113B	Macedonian
113B	Mongolian
113B	Moroccan
113B	North African
113B	Palestinian
113B	Saudi Arabian
113B	Spanish
113B	Sri Lankan
113B	Sudanese
113B	Syrian
113B	Tibetian
113B	Tuva
113*	Finnish
113*	Greek
113*	Jewish
113*	Norwegian
113*	Puerto Rican
113*	Russian
113*	Ukrainian
115	Cheremis/Mari
115	Estonian
115	Finnish
115	Greek
115	Indian
115	Irish
115	Latvian
115	Lithuanian
115	Spanish
116	Byelorussian
116	Dutch
116	Estonian
116	Finnish
116	Lappish
116	Latvian
116	Lithuanian
116	Lydian
116	Norwegian
116	Russian
116	Swedish
117	Estonian
117	Finnish
117	Portuguese
117	Spanish
117	Swedish
118	Byelorussian
118	Estonian
118	Finnish
118	Irish
118	Italian
118	Kazakh
118	Kurdish
118	Latvian
118	Lithuanian
118	Polish
118	Portuguese
118	Spanish
118	Swedish
118	Ukrainian
118	Uzbek
119B*	Catalan
119B*	Estonian
119B*	Hungarian
119B*	Latvian
119B*	Spanish
119B*	Tadzhik
120	Brazilian
120	Chinese
120	Danish
120	Estonian
120	Faeroese
120	Finnish
120	Georgian
120	Icelandic
120	Irish
120	Italian
120	Japanese
120	Kalmyk
120	Karelian
120	Kazakh
120	Lithuanian
120	Malagasy
120	Mexican
120	Norwegian
120	Portuguese
120	Siberian
120	Slovene
120	Spanish
120	Swedish
120	Tibetian
120	Yakut
121	Algerian
121	Byelorussian
121	Catalan
121	Cheremis/Mari
121	Chinese
121	Egyptian
121	Estonian
121	Finnish
121	Flemish
121	French
121	German
121	Gypsy
121	Hungarian
121	Indian
121	Japanese
121	Jewish
121	Karelian
121	Korean
121	Laotian
121	Latvian
121	Lithuanian
121	Mongolian
121	Mordvinian
121	Moroccan
121	Norwegian
121	Portuguese
121	Russian
121	Spanish
121	Sudanese
121	Swedish
121	Syrian
121	Ukrainian
121	Walloon
122A	Algerian
122A	Basque
122A	Bulgarian
122A	Byelorussian
122A	Catalan
122A	Cheremis/Mari
122A	Chinese
122A	Chuvash
122A	Czech
122A	Dutch
122A	East African
122A	Estonian
122A	Faeroese
122A	Finnish
122A	French
122A	Frisian
122A	Georgian
122A	Greek
122A	Gypsy
122A	Hungarian
122A	Indian
122A	Iraqi
122A	Irish
122A	Italian
122A	Japanese
122A	Karelian
122A	Korean
122A	Latvian
122A	Lebanese
122A	Libyan
122A	Lithuanian
122A	Mayan
122A	Mexican
122A	Moroccan
122A	Norwegian
122A	Ossetian
122A	Polish
122A	Portuguese
122A	Puerto Rican
122A	Rumanian
122A	Russian
122A	Sardinian
122A	Slovakian
122A	Sorbian
122A	South American
122A	Spanish
122A	Swedish
122A	Tadzhik
122A	Tatar
122A	Turkish
122A	Ukrainian
122A	Walloon
122A	West Indies
122B	African American
122B	Chinese
122B	Congolese
122B	Dutch
122B	East African
122B	Estonian
122B	Faeroese
122B	Finnish
122B	Flemish
122B	French
122B	Frisian
122B	German
122B	Greek
122B	Indian
122B	Latvian
122B	Lithuanian
122B	Macedonian
122B	Ossetian
122B	Polish
122B	Rumanian
122B	Swedish
122B	US-American
122C	Algerian
122C	Byelorussian
122C	Catalan
122C	Chinese
122C	Czech
122C	Dutch
122C	Eskimo
122C	Estonian
122C	Flemish
122C	French
122C	Frisian
122C	German
122C	Greek
122C	Hungarian
122C	Indian
122C	Iranian
122C	Irish
122C	Kalmyk
122C	Moroccan
122C	Oman
122C	Portuguese
122C	Puerto Rican
122C	Rumanian
122C	Siberian
122C	Slovakian
122C	Sorbian
122C	Spanish
122C	Tadzhik
122C	Ukrainian
122D	African American
122D	Bulgarian
122D	Byelorussian
122D	Catalan
122D	Central African
122D	Chilean
122D	Chinese
122D	East African
122D	Estonian
122D	French
122D	Frisian
122D	German
122D	Greek
122D	Indian
122D	Jewish
122D	Mayan
122D	Mexican
122D	Namibian
122D	Polynesian
122D	Portuguese
122D	Russian
122D	South African
122D	Spanish
122D	Syrian
122D	Tadzhik
122D	Tibetian
122E	French
122E	Frisian
122E	German
122E	Greek
122E	Hungarian
122E	Indian
122E	Lappish
122E	Norwegian
122E	Ossetian
122E	Sorbian
122E	Swedish
122E	Walloon
122F	African American
122F	Algerian
122F	Bulgarian
122F	Catalan
122F	Chinese
122F	Dutch
122F	Estonian
122F	Finnish
122F	French
122F	Georgian
122F	German
122F	Greek
122F	Gypsy
122F	Hungarian
122F	Indian
122F	Macedonian
122F	Mexican
122F	Moroccan
122F	Pakistani
122F	Portuguese
122F	South African
122F	Spanish
122F	Sri Lankan
122F	Tadzhik
122F	Tibetian
122F	Turkish
122F	US-American
122F	Ukrainian
122F	West Indies
122F	Yakut
122G	Algerian
122G	Cambodian
122G	Catalan
122G	Chinese
122G	German
122G	Indian
122G	Iraqi
122G	Japanese
122G	Mayan
122G	Mongolian
122G	Peruvian
122G	Sorbian
122G	Spanish
122G	Sri Lankan
122G	Syrian
122G	Uzbek
122H	Indian
122H	Spanish
122Z	Bulgarian
122Z	Central African
122Z	Chinese
122Z	Egyptian
122Z	Estonian
122Z	German
122Z	Greek
122Z	Indian
122Z	Iranian
122Z	Jordanian
122Z	Latvian
122Z	Mayan
122Z	Mexican
122Z	Mongolian
122Z	Pakistani
122Z	Paraguayan
122Z	Peruvian
122Z	Portuguese
122Z	Puerto Rican
122Z	Qatar
122Z	Spanish
122Z	Tanzanian
122Z	Tunisian
122Z	Ukrainian
122Z	Venezuelan
122B*	African American
122B*	Algerian
122B*	Byelorussian
122B*	Danish
122B*	Estonian
122B*	French
122B*	Frisian
122B*	German
122B*	Irish
122B*	Kurdish
122B*	Moroccan
122B*	Palestinian
122B*	Swedish
122B*	Syrian
122B*	Tadzhik
122B*	Ukrainian
122B*	Uzbek
122B*	Walloon
122D*	Estonian
122D*	Greek
122D*	Karelian
122D*	Latvian
122K*	Basque
122K*	Bosnian
122K*	Bulgarian
122K*	Catalan
122K*	Czech
122K*	Dutch
122K*	Estonian
122K*	Finnish
122K*	Flemish
122K*	French
122K*	Frisian
122K*	German
122K*	Gypsy
122K*	Hungarian
122K*	Indian
122K*	Mexican
122K*	Portuguese
122K*	Sorbian
122K*	Spanish
122L*	Estonian
122L*	Latvian
122L*	Lithuanian
122M*	Albanian
122M*	Bulgarian
122M*	Byelorussian
122M*	Chilean
122M*	Chinese
122M*	Croatian
122M*	Czech
122M*	Danish
122M*	Estonian
122M*	Finnish
122M*	Flemish
122M*	German
122M*	Latvian
122M*	Lithuanian
122M*	Malaysian
122M*	Mexican
122M*	Moroccan
122M*	Russian
122M*	Serbian
122M*	Slovakian
122M*	Tatar
122M*	Turkish
122M*	Ukrainian
122M*	Uzbek
122N*	Bosnian
122N*	Bulgarian
122N*	Byelorussian
122N*	Chinese
122N*	Dutch
122N*	French
122N*	Frisian
122N*	Greek
122N*	Hungarian
122N*	Macedonian
122N*	Rumanian
122N*	Tadzhik
122N*	Turkish
122N*	Ukrainian
123	African American
123	Algerian
123	Argentine
123	Basque
123	Brazilian
123	Bulgarian
123	Byelorussian
123	Cape Verdian
123	Catalan
123	Central African
123	Chinese
123	Congolese
123	Czech
123	Danish
123	Dutch
123	Egyptian
123	Estonian
123	Finnish
123	Flemish
123	French
123	Frisian
123	Greek
123	Gypsy
123	Hungarian
123	Indian
123	Iranian
123	Iraqi
123	Irish
