A521.	Culture hero as dupe or trickster.
K112.2.1.	Alleged soup-making pot sold. It already has the ingredients in it. Jamaica: Beckwith MAFLS XVII 242 No. 16. Sale of pseudo-magic cake tree. Korean: Zong in-Sob 179 No.
K113.	Pseudo-magic resuscitating object sold. Dupe kills his wife (mo- ther) and is unable to resuscitate her. *Type 1535, 1539; BP II 10; India: *Thompson-Balys; Indonesia: DeVries's list No. 275.
E64.	Resuscitation by magic object.
G524.	Ogre deceived into stabbing himself. He imitates the hero who has stabbed a bag of blood.
J2401.	Fatal imitation.
K856.	Fatal game: dying and reviving. Hero has power of resuscitation but fails to revive his enemy.
K940.	Deception into kill- ing own family or animals.
K944.	Deceptive agreement to kill wives (children). Trickster shams the murder; dupe kills his.
K1865.	Death feigned to establish reputation of false relic. False resuscitation.
K1875.	Deception by sham blood.
K113.0.1.	Seven devils' wives imitate ritual of death and resuscitation done over hero; not having the real water of life and death, the seven enemy devils are killed. India: Thompson-Balys.
K113.1.	Alleged resuscitating bone sold. (Cf.
D1013.	) Nubian: Sebillot RTP III 394.   ## p. 245 (#249) ############################################  K. Deceptions 245
K113.2.	Alleged resuscitating whistle sold. (Cf. D1225). *BP II 10; French Canadian: Barbeau JAFL XXIX 99; Philippine: Fansler MAFLS XII 196; N. A. Indian: *Thompson CColl II 422ff.
K113.3.	Alleged resuscitating book sold. (Cf.
D1266.	) Philippine: Fansler MAFLS XII 137.
K113.4.	Alleged resuscitating wand sold. (Cf.
D1254.1.	) *BP II 10; India: *Thompson-Balys.
K113.5.	Alleged resuscitating fiddle sold. (Cf.
D1233.	) *BP II 10; Missouri French: Carrière. Novella: Rotunda.
K113.6.	Alleged resuscitating knife sold. (Cf.
D1083.	) *BP II 10; Italian
K113.7.	Alleged resuscitating horn sold. Italian Novella: *Rotunda.
K113.8.	Alleged resuscitating bugle sold. Korean: Zong in-Sob 179f. No. 77.
K114.	Pseudo-magic oracular object sold. *Type 1535; *BP II 18; *Fb "Spåmand".
D1311.	Magic object used for divination.
K114.1.	Alleged oracular cow-hide sold. *Type 1535; *BP II 18.
D1025.	Magic skin of animal.
K114.1.1.	Alleged oracular horse-hide sold. Type 1535.
K114.2.	Alleged oracular bird-skin sold. *Type 1535; *BP II 18.
K114.3.	Alleged oracular pill sold.
K114.3.1.	Virtue of oracular pill proved. The dupe takes it. "It is dog's dung," he says and spits it out. The trickster says that he is telling the truth and demands pay. *Wesselski Gonnella 99ff. Nos. 4, 4a, 106 No. 9; Italian Novella: Rotunda.
K114.4.	Sale of alleged oracular bamboo cup. Chinese: Graham.
K115.	Pseudo-magic healing objects sold.
D1500.	Magic object controls disease.
K115.1.	Alleged healing letter sold. Woman sold a letter to wear around her neck which will prevent eye trouble. It helps only so long as she believes in it. *Pauli (ed. Bolte) No. 153.
D1266.1.	Magic writings (gramerye, runes).
D1505.	Magic object cures blindness.
K1955.	Sham physician.
K115.1.1.	Alleged healing letter (charm) sold: to aid in childbirth. Actually works. When opened it contains nonsense. Italian Novella: Rotunda.
K115.1.2.	Pseudo-magic letter is found to contain insulting remarks. Italian Novella: Rotunda.
K115.1.3.	Pseudo-magic charm (letter): to ward off plague. Obscene contents. Italian Novella: Rotunda.
K115.1.4.	Pseudo-magic letter (charm): to aid in engendering offspring. Obscene contents. Italian Novella: Rotunda.
K115.2.	Alleged healing stone sold. A sailor boy sells a seasick Jew "Babylon stones" as a cure. They are pieces of coal. Type 1532*.   ## p. 246 (#250) ############################################  246 Motif-Index of Folk-Literature
K115.3.	Pseudo-magic potion: to induce pregnancy. Found to contain snake's eggs. Italian Novella: Rotunda.
K116.	Alleged rejuvenating object sold. (Cf.
D1338.	)
K116.1.	Betrayal through pretended fountain of youth. Indonesia: DeVries's list No. 51.
D1338.1.1.	Fountain of youth.
K116.2.	Alleged rejuvenating stick sold. India: *Thompson-Balys.
K117.	Alleged inexhaustible vessel sold.
D1652.5.	Inexhaustible vessel.
K117.1.	Alleged inexhaustible bottle sold. *Wesselski Bebel I 224 No. 128.
K118.	Sale of tree with alleged magic fruit. Indonesia: Coster-Wijsman 24 No. 1.
K118.1.	Sale of tree alleged to produce clothes. India: *Thompson-Balys.
K119.	Sale of other pseudo-magic objects.
K119.1.	Alleged automatic object sold. U.S.: Baughman.
K119.1.1.	Fishing-rod alleged to take fish to fisherman's home. India: *Thompson-Balys.
K30.	Hunting contest won by deception.
K119.1.2.	Sale of reputed self-operating sickle. India: Thompson-Balys.
K119.2.	Pseudo-magic acorns: to protect holder's pigs. Italian Novella: *Rotunda.
K120.	Sale of false treasure.
K121.	Lime (ashes) sold as gold. *Type 1535; *BP II 10; India: *Thomp- son-Balys.
K941.2.	Dupe burns house because trickster reports high price for ashes.
K122.	Sale of gilded mudcakes. India: Thompson-Balys.
K123.	Sale of gilded (plated) ware as gold or silver. India: Thompson- Balys.
K126.	Trickster, as watchman, exchanges worthless bag for bag of gold at night. India: Thompson-Balys.
K130.	Sale of worthless animals.
K366.1.3.	Self-returning cow.
K131.	Animal sold as messenger.
B291.	Animal as messenger.
K131.1.	Rabbit sold as letter-carrier. Alleged to be a swift deliverer of letters. *Type 1539; *BP II 10; Köhler-Bolte I 323; *Herbert III 35; Italian Novella: *Rotunda.
B291.3.2.1.	Hares carry taxes to court.
J1881.2.2.	Fools send money by rabbit. Since he is a swift runner they expect it to reach the landlord in time.
K131.1.1.	Alleged speaking hare sold as messenger. India: *Thompson- Balys.
K131.2.	Bird sold as messenger. India: Thompson-Balys.   ## p. 247 (#251) ############################################  K. Deceptions 247
K132.	Wolf sold as a goat (sheep). Types 1535, 1539; *BP_II_10; Köhler- Bolte I 323; Missouri French: Carrière.
K1840.	Deception by substitution.
K133.	Wild animal sold as watch-dog.
B575.1.	Wild animals kept as dogs.
K133.1.	Wolf sold as watch-dog. *Type 1542.
K133.2.	Bear sold as watch-dog. *Type 1542.
K134.	Deceptive horse-sale.
K134.1.	Horse which will not go over trees. Salesman tells buyer that he is selling the horse because it eats too much and will not climb trees. On the way home the horse bites everyone and refuses to cross a bridge. Seller is literally correct. *Wesselski Bebel I 133 No. 33; *Pauli (ed. Bolte) No. 112; England: Baughman; Lithuanian: Balys Index No. *1631.
J1161.	Literal pleading.
J2088.1.	The fool advises buyer that the horse is worth little or his father would not sell it.
K196.	Selling by trickery: literal bargain.
K134.2.	The horse swifter than the rain. Caught in the rain, a trickster finds that his horse will not budge. He undresses, puts his clothes under the horse's belly and keeps them dry. When he reaches the king, he reports that his horse has run so fast that he has had no time to get wet. The king buys the horse. *Wesselski Hodscha Nasreddin I 228 No. 72.
K134.3.	Trickster grooms master's old mule and then sells him back without detection at huge profit. Nouvelles Récréations No. 25.
K134.4.	Trickster in disguise regains possession of his own horse by trading with man whom he has duped once before. Pierre Faifeu No. 47.
K1810.	Deception by disguise.
K134.5.	Owner trades a blind horse. He gives a description that is lite- rally correct. U.S.: *Baughman.
K134.6.	Selling or trading a balky horse. (Cf.
K134.2.	) U.S.: *Baughman.
K134.7.	Person trades a dead horse. England, U.S.: *Baughman.
K134.8.	Trickster temporarily lames valuable horse and buys him for trifle. India: Thompson-Balys.
K135.	Pseudo-magic animals sold. Köhler-Bolte I 324; India: *Thomp- son-Balys.
K110.	Sale of pseudo-magic objects.
K476.8.	Cheating by substitution of a common cow instead of a magic one.
K135.1.	Pseudo-magic dog (goat) sold.
K135.1.1.	Dog (goat) alleged to swallow cold. Said to swallow up the cold so that if he is near, one may sleep comfortably in the cold. India: *Thompson-Balys.
K135.1.2.	Dog alleged to chase hare and bring it to hunter's home. Dupe deceived. India: *Thompson-Balys.
K31.2.	Shooting test won by deception: proof of good sight.
K135.1.3.	Sale of dog supposed to excrete sweet dung: dupe deceived. Korean: Zong in-Sob 178f. No. 77.   ## p. 248 (#252) ############################################  248 Motif-Index of Folk-Literature
K136.	Sale of dead buffalo by making him seem alive. Indonesia: Coster-Wijsman 24 No. 1.
K137.	Alleged speaking animal sold. India: Thompson-Balys.
K137.1.	Two jars full of live black wasps sold as interpreters of foreign language. India: Thompson-Balys.
K137.2.	Parrot knowing only two words sold as speaking foreign language. India: Thompson-Balys.
K139.	Other worthless animals sold.
K139.1.	Animals made by magic exchanged for real ones. The magic animals disappear. Welsh: MacCulloch Celtic 96.
J2186.	Trickster's false creations fail him.
K140.	Sale of other worthless objects.
K140.1.	Deceptive exchange: useless for magic object. Indonesia: DeVries's list No. 280.
K141.	Sale of a sausage filled with blood. Type 480*; Lithuanian: Balys Index No. 656*.
K142.	Sale of worthless glass as diamond. Italian Novella: Rotunda.
K143.	Sale of dung. Italian Novella: *Rotunda.
K143.1.	Pot of cow dung covered with cheese sold as cheese. India: Thompson-Balys.
K144.	Exchange of alleged ghee (liquid butter) for goat (cow). India: *Thompson-Balys.
K144.1.	Pus from sore sold as ghee. India: Thompson-Balys.
K144.2.	Earthen pot with rice water on top of which clarified butter had been poured sold as a pot of clarified butter. India: Thompson- Balys.
K144.3.	Mud sold as fresh butter. India: Thompson-Balys.
K147.	Worthless fruits (plants) sold.
K147.1.	Green plantains sold as matured plants. India: Thompson-Balys.
K148.	Cheaters sell each other valueless articles. India: Thompson- Balys.
K149.	Sale of worthless objects-miscellaneous.
K149.1.	Trick exchange: basket of stones for one of bread; a few pieces of money shown through slit in basket-cover to dupe. India: Thomp- son-Balys.
K150.	Sale of worthless services.
D834.	Magic object acquired by tricking devil. Man gets shelter in storm; devil gets wet. Devil gives man magic object in return for information as to how he kept dry.
K1950.	Sham prowess.
K1955.	Sham physician.
K151.	A beggar tells the bishop how to stay warm. For a gulden he tells him that he should wear all his clothes when he goes horse- back in winter. Pauli (ed. Bolte) No. 513.
K152.	Thief masked as devil bought off by frightened owner. Type   ## p. 249 (#253) ############################################  K. Deceptions 249 1525; Scotch: Campbell-McKay No. 11; Lithuanian: Balys Index No. 3442, Legends Nos. 859f.
K335.	Thief frightens owner from goods.
K1810.	Deception by disguise.
K2320.	Deception by frightening.
K153.	The backwards and forwards dance. Dupe persuaded to pay for learning this dance (really moving toward and away from a fire). India: Thompson-Balys.
K154.	Trickster feigns ability to influence the sun; sells services. Sun to shine on fools' backs as they go to town in morning and return in afternoon. India: Thompson-Balys.
K157.	Fraudulent permission sold.
K498.	Persons deceived into eating meat in Lent, the meat being dis- guised as butter.
K157.1.	Man collects toll fraudulently, stamps "Brass Gate" on receipts he gives. People think this is some Government phrase. India: Thomp- son-Balys.
K158.	Trickster persuades dupe to sacrifice animal and give it to him as payment for supposed services. Chinese: Graham.
K170.	Deception through pseudo-simple bargain.
K170.1.	Deceptive partnership between man and ogre. *Types 1030-1059; India: Thompson-Balys; Icelandic: Boberg.
G501.	Stupid ogre.
K171.	Deceptive division of profits.
K471.	The substituted porridge.
K476.1.	Entrails substituted for meat.
K171.0.1.	Giant cheated in division of spoils of the chase. Indonesia: DeVries's list No. 28.
K171.0.2.	Jackal cheats other animals of elephant they have killed to- gether. India: Thompson-Balys.
K171.1.	Deceptive crop division: above the ground, below the ground. Of root crops the ogre (stupid animal) chooses the tops; of other crops the roots. (Cf.
J242.8.	) *Type 1030; *BP III 355, 363 n. 1; **J. Hackman "Sagan om skördelningen" Folkloristika och etnogra- fiska studier III 140ff.; *Krohn "Bär (Wolf) und Fuchs" JSFO VI 104ff.; Wünsche Teufel 70ff.; Taylor PMLA XXXVI 58 n. 34; *Köhler- Bolte I 69; **Hdwb. d. Märchens I 193a, 593b; *Fb "rod". Danish: Kristensen Danske Sagn I (1892) 441, (1928) 271; Swiss: Jegerlehner Oberwallis 324 No. 161; Missouri French: Carrière; Spanish Exempla: Keller; India: *Thompson-Balys; Japanese: Ikeda; West Indies: Flowers 497; N. A. Indian: Thompson CColl II 441, 447ff.; American Negro: Parsons JAFL XXX 175. -
K171.2.	Deceptive grain division: the corn and the chaff. The bear chooses the chaff because of its greater bulk. At the mill the fox's grain makes a different sound from the bear's. *Type 9B; *Dh_IV 249ff.; *Krohn "Bär (Wolf) und Fuchs" JSFO VI 97ff.; Hdwb. d. Märchens I 193b.
K171.3.	Deceptive nut and olive division: inside and outside. The clever man chooses the kernel of the nuts and the outside of the olive. BP III 363.
K171.3.1.	Deceptive sacrifice of nuts and dates. Trickster sacrifices only the shells of the nuts and the inside of the dates. Wienert FFC LVI 80 (ET 456), 103 (ST 164); Halm Aesop No. 315.
C57.1.1.	Tabu: fraudulent sacrifice.   ## p. 250 (#254) ############################################  250 Motif-Index of Folk-Literature
K171.4.	Deceptive division of pigs: curly and straight tails. All with curly tails belong to the trickster, others to the dupe. *Type 1036.
K171.5.	Deceptive division of animals for shearing. The trickster shears the sheep; the dupe the pig. *Type 1037.
K171.6.	In dividing the fish, the dupe gets the bones. Indonesia: DeVries's list No. 22.
K171.7.	Deceptive division of shared wife. Evil takes lower half of wife, Good takes upper half. Child begotten by Evil not permitted to nurse the top half which belongs to Good. Spanish Exempla: Keller.
K171.7.1.	The common cow and bull: one gets front of cow and back of bull. India: *Thompson-Balys.
K171.7.2.	Deceptive division of sheep. Evil chooses lambs, leaving milk to Good. Lambs drink up all milk. Spanish Exempla: Keller.
K171.8.	Barber's and jackal's common garden: jackal pretends that garden has not yielded any fruit at all. India: Thompson-Balys.
K171.9.	Monkey cheats fox of his share of bananas. Climbs on a tree and tosses peelings down upon fox. India: Thompson-Balys.
K172.	Anger bargain. The trickster makes a bargain with his master that the first to become angry must submit to punishment. He thereupon heaps abuses on his master till the latter breaks out in anger and must take his punishment. *Types 650A, 1000; *BP II 293; *Fb "næse" II 716a, "vred" III 1195b; Köhler-Bolte I 327; Irish myth: *Cross; Breton: Sébillot Incidents s.v. "domestique"; Missouri French: Carrière; India: *Thompson-Balys; Indonesia: DeVries's list No. 240; N. A. Indian: Thompson CColl II 433f.; Cape Verde Islands: Parsons MAFLS XV (1) 113.
