type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints
1116,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1116,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1117,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
1119,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1119,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1119,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1119,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1119,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1119,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1119,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
1119,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
111A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
111A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
111A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
111A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
111A*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
111A*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
111A*,Welsh,linguistic,language,0.8,language_geographic,Wales,
112,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
112,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
112,Irish,geographic,country,0.95,demonym_lookup,Ireland,
112,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
112,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
112*,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
112*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
112*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
112**,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1120,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1120,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1120,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1120,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1120,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1120,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1121,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1121,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1121,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1121,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1121,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1122,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1122,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
113*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1130,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1130,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1130,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1130,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1130,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1130,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1130,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1131,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1131,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1131,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1132,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1132,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1132,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
1132,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1132,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1132,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1132,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1132,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
1132,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
1132,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1132,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1133,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1133,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1135,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
1135,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1135,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1135,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1135,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1135,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
1135,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1137,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1137,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1137,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1137,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1137,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1137,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1137,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1138,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1138,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1138,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1138,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1138,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1139,Irish,geographic,country,0.95,demonym_lookup,Ireland,
113A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
113A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
113A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1140,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1142,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1142,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1142,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1142,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1143,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1143,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1145,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1145,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1145,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1146,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
1147,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1147,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1147*,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1147*,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1148B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1149,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1149,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1149,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1149,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
115,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1152,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1153,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1153,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1157,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1157,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1157,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1157,Welsh,linguistic,language,0.8,language_geographic,Wales,
1159,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1159,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1159,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1159,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1159,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1159,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1159,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1159,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1159,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
116,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
116,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1161,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1161,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1161,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1162,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1163,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1164,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1164,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1164,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1164,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1164,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1164,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1164,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1164,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1164,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1165,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1166*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1168,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1168,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1168A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1168C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1168C,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1168C,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1169,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1169,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1170,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1170,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1172,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1174,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1174,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1174,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1175,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1175,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1175,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1175,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1175,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1176,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1176,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1176,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1176,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1177,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1177,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1177**,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1178,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1178,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1178,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1178,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1179,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1179,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1179,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1179,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
118,Irish,geographic,country,0.95,demonym_lookup,Ireland,
118,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
118,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1180,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1180,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1180,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1180,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1180,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1180,Welsh,linguistic,language,0.8,language_geographic,Wales,
1182,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1183,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1183,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1183,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1183,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1183,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1184,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1184,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1184,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1184,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1185,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1185*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1186,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1186,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1186,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1186,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1187,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1187,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1187,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1187,Welsh,linguistic,language,0.8,language_geographic,Wales,
1187*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1187*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1188,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1191,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1191,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1191,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1191,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1191,Welsh,linguistic,language,0.8,language_geographic,Wales,
1192,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1192,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1199,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1199,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1199,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1199,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
1199,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1199A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1199A,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1199A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
119B*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
120,Irish,geographic,country,0.95,demonym_lookup,Ireland,
120,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
120,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
120,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
120,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1200,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1200,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1200,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1201,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1201,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1202,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1202,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1202,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1202,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1202,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1202,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1202,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1203,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1203,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1203A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1204,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1204,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1208*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1208*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
121,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
121,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
121,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
121,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
121,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1210,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
1210,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1210,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1210,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1210,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1210,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1210,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1210,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1210,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1210,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1210,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1210,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1210,Welsh,linguistic,language,0.8,language_geographic,Wales,
1210,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1211,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1211,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1211,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1211,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1211,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
1213,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1213,Irish,geographic,country,0.95,demonym_lookup,Ireland,
