type_id,ref_term,category,subcategory,confidence
1030,Dutch,linguistic,language,0.9
1030,Egyptian,geographic,country,0.9
1030,English,linguistic,language,0.9
1030,Estonian,geographic,country,0.9
1030,Faeroese,unknown,unclassified,0.1
1030,Finnish,linguistic,language,0.9
1030,Flemish,unknown,unclassified,0.1
1030,French,linguistic,language,0.9
1030,Frisian,unknown,unclassified,0.1
1030,German,linguistic,language,0.9
1030,Greek,linguistic,language,0.9
1030,Gypsy,ethnic_tribal,group,0.7
1030,Hungarian,linguistic,language,0.9
1030,Indian,geographic,country,0.9
1030,Iraqi,geographic,country,0.9
1030,Irish,unknown,unclassified,0.1
1030,Japanese,geographic,country,0.9
1030,Jewish,religious,religion,0.9
1030,Karelian,unknown,unclassified,0.1
1030,Ladinian,unknown,unclassified,0.1
1030,Latvian,geographic,country,0.9
1030,Lithuanian,geographic,country,0.9
1030,Livonian,unknown,unclassified,0.1
1030,Lydian,unknown,unclassified,0.1
1030,Maltese,unknown,unclassified,0.1
1030,Mordvinian,unknown,unclassified,0.1
1030,Moroccan,unknown,unclassified,0.1
1030,North American Indian,geographic,country,0.9
1030,Norwegian,linguistic,language,0.9
1030,Polish,linguistic,language,0.9
1030,Portuguese,linguistic,language,0.9
1030,Rumanian,unknown,unclassified,0.1
1030,Russian,geographic,country,0.9
1030,Saudi Arabian,unknown,unclassified,0.1
1030,Serbian,geographic,country,0.9
1030,Slovakian,geographic,country,0.9
1030,Spanish,linguistic,language,0.9
1030,Sri Lankan,unknown,unclassified,0.1
1030,Sudanese,geographic,country,0.9
1030,Swedish,linguistic,language,0.9
1030,Swiss,unknown,unclassified,0.1
1030,Tatar,unknown,unclassified,0.1
1030,Tunisian,unknown,unclassified,0.1
1030,Ukrainian,unknown,unclassified,0.1
1030,US-American,geographic,region,0.8
1030,Votyak,unknown,unclassified,0.1
1030,Walloon,unknown,unclassified,0.1
1030,Welsh,unknown,unclassified,0.1
1030,Wepsian,unknown,unclassified,0.1
1030,West Indies,unknown,unclassified,0.1
1030,Wotian,unknown,unclassified,0.1
1030,Yakut,unknown,unclassified,0.1
1030*,Bulgarian,geographic,country,0.9
1030*,Croatian,geographic,country,0.9
1030*,Greek,linguistic,language,0.9
1030*,Serbian,geographic,country,0.9
1031,Finnish,linguistic,language,0.9
1031,French,linguistic,language,0.9
1031,Indonesian,geographic,country,0.9
1031,Lappish,unknown,unclassified,0.1
1031,North American Indian,geographic,country,0.9
1031,Norwegian,linguistic,language,0.9
1031,Swedish,linguistic,language,0.9
1031,Votyak,unknown,unclassified,0.1
1031,Wotian,unknown,unclassified,0.1
1035,Estonian,geographic,country,0.9
1035,Finnish,linguistic,language,0.9
1035,Greek,linguistic,language,0.9
1035,Karachay,unknown,unclassified,0.1
1035,Latvian,geographic,country,0.9
1035,Livonian,unknown,unclassified,0.1
1035,Russian,geographic,country,0.9
1035,Swedish,linguistic,language,0.9
1036,Basque,ethnic_tribal,group,0.7
1036,Byelorussian,geographic,country,0.9
1036,English,linguistic,language,0.9
1036,Finnish,linguistic,language,0.9
1036,French,linguistic,language,0.9
1036,Gypsy,ethnic_tribal,group,0.7
1036,Hungarian,linguistic,language,0.9
1036,Irish,unknown,unclassified,0.1
1036,Italian,linguistic,language,0.9
1036,Lithuanian,geographic,country,0.9
1036,Maltese,unknown,unclassified,0.1
1036,Polish,linguistic,language,0.9
1036,Portuguese,linguistic,language,0.9
1036,Rumanian,unknown,unclassified,0.1
1036,Slovakian,geographic,country,0.9
1036,Slovene,unknown,unclassified,0.1
1036,Spanish,linguistic,language,0.9
1036,Swedish,linguistic,language,0.9
1036,Ukrainian,unknown,unclassified,0.1
1036,US-American,geographic,region,0.8
1037,Estonian,geographic,country,0.9
1037,Finnish,linguistic,language,0.9
1037,Frisian,unknown,unclassified,0.1
1037,German,linguistic,language,0.9
1037,Latvian,geographic,country,0.9
1037,Maltese,unknown,unclassified,0.1
1037,Sorbian,unknown,unclassified,0.1
1037,Spanish,linguistic,language,0.9
1037,Swedish,linguistic,language,0.9
103A,Bulgarian,geographic,country,0.9
103A,Chuvash,unknown,unclassified,0.1
103A,Croatian,geographic,country,0.9
103A,Dagestan,unknown,unclassified,0.1
103A,Estonian,geographic,country,0.9
103A,Georgian,geographic,country,0.9
103A,German,linguistic,language,0.9
103A,Greek,linguistic,language,0.9
103A,Gypsy,ethnic_tribal,group,0.7
103A,Hungarian,linguistic,language,0.9
103A,Italian,linguistic,language,0.9
103A,Karelian,unknown,unclassified,0.1
103A,Lappish,unknown,unclassified,0.1
103A,Latvian,geographic,country,0.9
103A,Lithuanian,geographic,country,0.9
103A,Macedonian,unknown,unclassified,0.1
103A,Mordvinian,unknown,unclassified,0.1
103A,Rumanian,unknown,unclassified,0.1
103A,Russian,geographic,country,0.9
103A,Serbian,geographic,country,0.9
103A,Slovakian,geographic,country,0.9
103A,Slovene,unknown,unclassified,0.1
103A,Syrjanian,unknown,unclassified,0.1
103A,Tadzhik,unknown,unclassified,0.1
103A,Tatar,unknown,unclassified,0.1
103A,Ukrainian,unknown,unclassified,0.1
103A,Votyak,unknown,unclassified,0.1
103A,Wepsian,unknown,unclassified,0.1
103A*,Bulgarian,geographic,country,0.9
103A*,Georgian,geographic,country,0.9
103A*,Gypsy,ethnic_tribal,group,0.7
103A*,Hungarian,linguistic,language,0.9
103A*,Tadzhik,unknown,unclassified,0.1
103B*,Latvian,geographic,country,0.9
103B*,Lithuanian,geographic,country,0.9
103B*,Turkish,linguistic,language,0.9
103C*,Chinese,linguistic,language,0.9
103C*,French,linguistic,language,0.9
103C*,Hungarian,linguistic,language,0.9
103C*,Iranian,geographic,country,0.9
103C*,Kurdish,ethnic_tribal,group,0.7
103C*,Mexican,unknown,unclassified,0.1
103C*,Portuguese,linguistic,language,0.9
103C*,Spanish,linguistic,language,0.9
103C*,Tadzhik,unknown,unclassified,0.1
103C*,Ukrainian,unknown,unclassified,0.1
1045,Abkhaz,unknown,unclassified,0.1
1045,Algerian,geographic,country,0.9
1045,Basque,ethnic_tribal,group,0.7
1045,Bosnian,unknown,unclassified,0.1
1045,Bulgarian,geographic,country,0.9
1045,Byelorussian,geographic,country,0.9
1045,Cheremis/Mari,unknown,unclassified,0.1
1045,Chuvash,unknown,unclassified,0.1
1045,Czech,geographic,country,0.9
1045,Dutch,linguistic,language,0.9
1045,Egyptian,geographic,country,0.9
1045,English,linguistic,language,0.9
1045,Estonian,geographic,country,0.9
1045,Finnish,linguistic,language,0.9
1045,French,linguistic,language,0.9
1045,German,linguistic,language,0.9
1045,Greek,linguistic,language,0.9
1045,Gypsy,ethnic_tribal,group,0.7
1045,Hungarian,linguistic,language,0.9
1045,Indian,geographic,country,0.9
1045,Irish,unknown,unclassified,0.1
1045,Italian,linguistic,language,0.9
1045,Jewish,religious,religion,0.9
1045,Karelian,unknown,unclassified,0.1
1045,Kurdish,ethnic_tribal,group,0.7
1045,Lappish,unknown,unclassified,0.1
1045,Latvian,geographic,country,0.9
1045,Lithuanian,geographic,country,0.9
1045,Livonian,unknown,unclassified,0.1
1045,Lydian,unknown,unclassified,0.1
1045,Macedonian,unknown,unclassified,0.1
1045,Maltese,unknown,unclassified,0.1
1045,Mordvinian,unknown,unclassified,0.1
1045,North African,geographic,region,0.8
1045,Portuguese,linguistic,language,0.9
1045,Rumanian,unknown,unclassified,0.1
1045,Russian,geographic,country,0.9
1045,Serbian,geographic,country,0.9
1045,Siberian,geographic,region,0.8
1045,Spanish,linguistic,language,0.9
1045,Swedish,linguistic,language,0.9
1045,Swiss,unknown,unclassified,0.1
1045,Syrjanian,unknown,unclassified,0.1
1045,Tatar,unknown,unclassified,0.1
1045,Ukrainian,unknown,unclassified,0.1
1045,US-American,geographic,region,0.8
1045,Votyak,unknown,unclassified,0.1
1045,Wepsian,unknown,unclassified,0.1
1045,Wotian,unknown,unclassified,0.1
1048,Catalan,unknown,unclassified,0.1
1048,Estonian,geographic,country,0.9
1048,Finnish,linguistic,language,0.9
1048,French,linguistic,language,0.9
1048,Swedish,linguistic,language,0.9
1049,Argentine,unknown,unclassified,0.1
1049,Austrian,geographic,country,0.9
1049,Bulgarian,geographic,country,0.9
1049,Buryat,unknown,unclassified,0.1
1049,Byelorussian,geographic,country,0.9
1049,Catalan,unknown,unclassified,0.1
1049,Cheremis/Mari,unknown,unclassified,0.1
1049,Chilean,geographic,country,0.9
1049,Czech,geographic,country,0.9
1049,Danish,linguistic,language,0.9
1049,Dominican,unknown,unclassified,0.1
1049,Dutch,linguistic,language,0.9
1049,English,linguistic,language,0.9
1049,Estonian,geographic,country,0.9
1049,Faeroese,unknown,unclassified,0.1
1049,Finnish,linguistic,language,0.9
1049,French,linguistic,language,0.9
1049,Frisian,unknown,unclassified,0.1
1049,German,linguistic,language,0.9
1049,Greek,linguistic,language,0.9
1049,Gypsy,ethnic_tribal,group,0.7
1049,Hungarian,linguistic,language,0.9
1049,Icelandic,geographic,country,0.9
1049,Iranian,geographic,country,0.9
1049,Irish,unknown,unclassified,0.1
1049,Italian,linguistic,language,0.9
1049,Jewish,religious,religion,0.9
1049,Lappish,unknown,unclassified,0.1
1049,Latvian,geographic,country,0.9
1049,Lithuanian,geographic,country,0.9
1049,Mongolian,geographic,country,0.9
1049,Norwegian,linguistic,language,0.9
1049,Portuguese,linguistic,language,0.9
1049,Puerto Rican,unknown,unclassified,0.1
1049,Russian,geographic,country,0.9
1049,Serbian,geographic,country,0.9
1049,Siberian,geographic,region,0.8
1049,Slovakian,geographic,country,0.9
1049,Sorbian,unknown,unclassified,0.1
1049,Spanish,linguistic,language,0.9
1049,Swedish,linguistic,language,0.9
1049,Tatar,unknown,unclassified,0.1
1049,Turkish,linguistic,language,0.9
1049,Ukrainian,unknown,unclassified,0.1
1049,Votyak,unknown,unclassified,0.1
1049,Wepsian,unknown,unclassified,0.1
1049,Wotian,unknown,unclassified,0.1
105,African American,geographic,region,0.8
105,Algerian,geographic,country,0.9
105,Argentine,unknown,unclassified,0.1
105,Armenian,geographic,country,0.9
105,Bulgarian,geographic,country,0.9
105,Burmese,linguistic,language,0.9
105,Cheremis/Mari,unknown,unclassified,0.1
105,Chilean,geographic,country,0.9
105,Chinese,linguistic,language,0.9
105,Danish,linguistic,language,0.9
105,Dominican,unknown,unclassified,0.1
105,Dutch,linguistic,language,0.9
105,Estonian,geographic,country,0.9
105,Finnish,linguistic,language,0.9
105,Flemish,unknown,unclassified,0.1
105,French,linguistic,language,0.9
105,Frisian,unknown,unclassified,0.1
105,Georgian,geographic,country,0.9
105,German,linguistic,language,0.9
105,Greek,linguistic,language,0.9
105,Gypsy,ethnic_tribal,group,0.7
105,Hungarian,linguistic,language,0.9
105,Indian,geographic,country,0.9
105,Iraqi,geographic,country,0.9
105,Irish,unknown,unclassified,0.1
105,Italian,linguistic,language,0.9
105,Jewish,religious,religion,0.9
105,Kurdish,ethnic_tribal,group,0.7
105,Ladinian,unknown,unclassified,0.1
105,Lappish,unknown,unclassified,0.1
105,Latvian,geographic,country,0.9
105,Lithuanian,geographic,country,0.9
105,Macedonian,unknown,unclassified,0.1
105,Moroccan,unknown,unclassified,0.1
105,Norwegian,linguistic,language,0.9
105,Portuguese,linguistic,language,0.9
105,Serbian,geographic,country,0.9
105,Slovakian,geographic,country,0.9
105,Slovene,unknown,unclassified,0.1
105,Spanish,linguistic,language,0.9
105,Sudanese,geographic,country,0.9
105,Swedish,linguistic,language,0.9
105,Ukrainian,unknown,unclassified,0.1
105,Yakut,unknown,unclassified,0.1
105*,Albanian,geographic,country,0.9
105*,Algerian,geographic,country,0.9
105*,Bulgarian,geographic,country,0.9
105*,Croatian,geographic,country,0.9
105*,Estonian,geographic,country,0.9
105*,German,linguistic,language,0.9
105*,Greek,linguistic,language,0.9
105*,Iraqi,geographic,country,0.9
105*,Kurdish,ethnic_tribal,group,0.7
105*,Moroccan,unknown,unclassified,0.1
105*,North African,geographic,region,0.8
105*,Rumanian,unknown,unclassified,0.1
105*,Ukrainian,unknown,unclassified,0.1
1050,Abkhaz,unknown,unclassified,0.1
1050,Basque,ethnic_tribal,group,0.7
1050,Danish,linguistic,language,0.9
1050,Estonian,geographic,country,0.9
1050,Finnish,linguistic,language,0.9
1050,German,linguistic,language,0.9
1050,Gypsy,ethnic_tribal,group,0.7
1050,Latvian,geographic,country,0.9
1050,Lithuanian,geographic,country,0.9
1050,Livonian,unknown,unclassified,0.1
1050,Lydian,unknown,unclassified,0.1
1050,Maltese,unknown,unclassified,0.1
1050,Norwegian,linguistic,language,0.9
1050,Portuguese,linguistic,language,0.9
1050,Swedish,linguistic,language,0.9
1050,Udmurt,unknown,unclassified,0.1
1050,US-American,geographic,region,0.8
1051,Albanian,geographic,country,0.9
1051,Bosnian,unknown,unclassified,0.1
1051,Bulgarian,geographic,country,0.9
1051,Catalan,unknown,unclassified,0.1
1051,Chinese,linguistic,language,0.9
1051,Croatian,geographic,country,0.9
1051,Czech,geographic,country,0.9
1051,Dutch,linguistic,language,0.9
1051,Finnish,linguistic,language,0.9
1051,Flemish,unknown,unclassified,0.1
1051,French,linguistic,language,0.9
1051,Frisian,unknown,unclassified,0.1
1051,German,linguistic,language,0.9
1051,Gypsy,ethnic_tribal,group,0.7
1051,Hungarian,linguistic,language,0.9
1051,Italian,linguistic,language,0.9
1051,Lappish,unknown,unclassified,0.1
1051,Latvian,geographic,country,0.9
1051,Lithuanian,geographic,country,0.9
1051,Livonian,unknown,unclassified,0.1
1051,Macedonian,unknown,unclassified,0.1
1051,Norwegian,linguistic,language,0.9
1051,Ossetian,unknown,unclassified,0.1
1051,Polish,linguistic,language,0.9
1051,Rumanian,unknown,unclassified,0.1
1051,Serbian,geographic,country,0.9
1051,Slovakian,geographic,country,0.9
1051,Slovene,unknown,unclassified,0.1
1051,Sorbian,unknown,unclassified,0.1
1051,Spanish,linguistic,language,0.9
1051,Swedish,linguistic,language,0.9
1051,Swiss,unknown,unclassified,0.1
1051,Turkish,linguistic,language,0.9
1051,Udmurt,unknown,unclassified,0.1
1051,Ukrainian,unknown,unclassified,0.1
1051,Votyak,unknown,unclassified,0.1
1052,Algerian,geographic,country,0.9
1052,Bosnian,unknown,unclassified,0.1
1052,Byelorussian,geographic,country,0.9
1052,Catalan,unknown,unclassified,0.1
1052,Cheremis/Mari,unknown,unclassified,0.1
1052,Chuvash,unknown,unclassified,0.1
1052,Danish,linguistic,language,0.9
1052,English,linguistic,language,0.9
1052,Estonian,geographic,country,0.9
1052,Faeroese,unknown,unclassified,0.1
1052,Finnish,linguistic,language,0.9
1052,Flemish,unknown,unclassified,0.1
1052,French,linguistic,language,0.9
1052,Frisian,unknown,unclassified,0.1
1052,German,linguistic,language,0.9
1052,Greek,linguistic,language,0.9
1052,Gypsy,ethnic_tribal,group,0.7
1052,Hungarian,linguistic,language,0.9
1052,Iraqi,geographic,country,0.9
1052,Irish,unknown,unclassified,0.1
1052,Lappish,unknown,unclassified,0.1
1052,Latvian,geographic,country,0.9
1052,Lithuanian,geographic,country,0.9
1052,Livonian,unknown,unclassified,0.1
1052,Lydian,unknown,unclassified,0.1
1052,Moroccan,unknown,unclassified,0.1
1052,Polish,linguistic,language,0.9
1052,Russian,geographic,country,0.9
1052,Serbian,geographic,country,0.9
1052,Siberian,geographic,region,0.8
1052,Slovakian,geographic,country,0.9
1052,Sorbian,unknown,unclassified,0.1
1052,Spanish,linguistic,language,0.9
1052,Swedish,linguistic,language,0.9
1052,Syrjanian,unknown,unclassified,0.1
1052,Tatar,unknown,unclassified,0.1
1052,Udmurt,unknown,unclassified,0.1
1052,US-American,geographic,region,0.8
1052,Votyak,unknown,unclassified,0.1
1052,Wepsian,unknown,unclassified,0.1
1052,Wotian,unknown,unclassified,0.1
1052,Yakut,unknown,unclassified,0.1
1053,Argentine,unknown,unclassified,0.1
1053,German,linguistic,language,0.9
1053,Hungarian,linguistic,language,0.9
1053,Siberian,geographic,region,0.8
1053,Tatar,unknown,unclassified,0.1
1059*,Chinese,linguistic,language,0.9
1059*,Finnish,linguistic,language,0.9
1059*,Swedish,linguistic,language,0.9
106,Bulgarian,geographic,country,0.9
106,Chinese,linguistic,language,0.9
106,Danish,linguistic,language,0.9
106,French,linguistic,language,0.9
106,German,linguistic,language,0.9
106,Hungarian,linguistic,language,0.9
106,Irish,unknown,unclassified,0.1
106,Latvian,geographic,country,0.9
106,Lithuanian,geographic,country,0.9
106,Malagasy,unknown,unclassified,0.1
106,Mexican,unknown,unclassified,0.1
106,Norwegian,linguistic,language,0.9
106,Portuguese,linguistic,language,0.9
106,Sardinian,unknown,unclassified,0.1
106,Serbian,geographic,country,0.9
106,Spanish,linguistic,language,0.9
106*,Estonian,geographic,country,0.9
106*,Greek,linguistic,language,0.9
106*,Russian,geographic,country,0.9
106*,Ukrainian,unknown,unclassified,0.1
1060,Algerian,geographic,country,0.9
1060,Argentine,unknown,unclassified,0.1
1060,Austrian,geographic,country,0.9
1060,Bulgarian,geographic,country,0.9
1060,Buryat,unknown,unclassified,0.1
1060,Byelorussian,geographic,country,0.9
1060,Cape Verdian,unknown,unclassified,0.1
1060,Catalan,unknown,unclassified,0.1
1060,Cheremis/Mari,unknown,unclassified,0.1
1060,Chilean,geographic,country,0.9
1060,Chinese,linguistic,language,0.9
1060,Chuvash,unknown,unclassified,0.1
1060,Czech,geographic,country,0.9
1060,Danish,linguistic,language,0.9
1060,Dominican,unknown,unclassified,0.1
1060,Dutch,linguistic,language,0.9
1060,English,linguistic,language,0.9
1060,Estonian,geographic,country,0.9
1060,Finnish,linguistic,language,0.9
1060,Flemish,unknown,unclassified,0.1
1060,French,linguistic,language,0.9
1060,Frisian,unknown,unclassified,0.1
1060,Georgian,geographic,country,0.9
1060,German,linguistic,language,0.9
1060,Greek,linguistic,language,0.9
1060,Gypsy,ethnic_tribal,group,0.7
1060,Hungarian,linguistic,language,0.9
1060,Indian,geographic,country,0.9
1060,Iranian,geographic,country,0.9
1060,Irish,unknown,unclassified,0.1
1060,Italian,linguistic,language,0.9
1060,Jewish,religious,religion,0.9
1060,Lappish,unknown,unclassified,0.1
1060,Latvian,geographic,country,0.9
1060,Libyan,unknown,unclassified,0.1
1060,Lithuanian,geographic,country,0.9
1060,Livonian,unknown,unclassified,0.1
1060,Lydian,unknown,unclassified,0.1
1060,Maltese,unknown,unclassified,0.1
1060,Mexican,unknown,unclassified,0.1
1060,Mongolian,geographic,country,0.9
1060,Moroccan,unknown,unclassified,0.1
1060,North American Indian,geographic,country,0.9
1060,Norwegian,linguistic,language,0.9
1060,Polish,linguistic,language,0.9
1060,Russian,geographic,country,0.9
1060,Sardinian,unknown,unclassified,0.1
1060,Scottish,unknown,unclassified,0.1
1060,Serbian,geographic,country,0.9
1060,Siberian,geographic,region,0.8
1060,Slovakian,geographic,country,0.9
1060,Slovene,unknown,unclassified,0.1
1060,Spanish,linguistic,language,0.9
1060,Swedish,linguistic,language,0.9
1060,Tadzhik,unknown,unclassified,0.1
1060,Tatar,unknown,unclassified,0.1
1060,Turkish,linguistic,language,0.9
