type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
1007,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1007,Latvian,geographic,country,0.9,,,,,
1007,Lithuanian,geographic,country,0.9,,,,,
1007,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
1007,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
1007,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
1007,Mongolian,geographic,country,0.9,,,,,
1007,Portuguese,linguistic,language,0.9,,,,,
1007,Puerto Rican,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Puerto Rican' - may be archaic term, variant spelling, or highly specific local reference"
1007,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1007,Russian,geographic,country,0.9,,,,,
1007,Spanish,linguistic,language,0.9,,,,,
1007,Swedish,linguistic,language,0.9,,,,,
1007,Tadzhik,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Tadzhik' - may be archaic term, variant spelling, or highly specific local reference"
1007,Turkish,linguistic,language,0.9,,,,,
1007,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1007,US-American,geographic,region,0.8,,,,,
1007,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1008,Bulgarian,geographic,country,0.9,,,,,
1008,Croatian,geographic,country,0.9,,,,,
1008,Czech,geographic,country,0.9,,,,,
1008,Danish,linguistic,language,0.9,,,,,
1008,Estonian,geographic,country,0.9,,,,,
1008,Finnish,linguistic,language,0.9,,,,,
1008,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1008,Georgian,geographic,country,0.9,,,,,
1008,German,linguistic,language,0.9,,,,,
1008,Gypsy,ethnic_tribal,group,0.7,,,,,
1008,Hungarian,linguistic,language,0.9,,,,,
1008,Indian,geographic,country,0.9,,,,,
1008,Japanese,geographic,country,0.9,,,,,
1008,Latvian,geographic,country,0.9,,,,,
1008,Slovakian,geographic,country,0.9,,,,,
1008,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1008,Spanish,linguistic,language,0.9,,,,,
1008,Swedish,linguistic,language,0.9,,,,,
1009,African American,geographic,region,0.8,,,,,
1009,Algerian,geographic,country,0.9,,,,,
1009,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
1009,Bulgarian,geographic,country,0.9,,,,,
1009,Byelorussian,geographic,country,0.9,,,,,
1009,Cuban,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Cuban' - may be archaic term, variant spelling, or highly specific local reference"
1009,Czech,geographic,country,0.9,,,,,
1009,Danish,linguistic,language,0.9,,,,,
1009,Dutch,linguistic,language,0.9,,,,,
1009,Egyptian,geographic,country,0.9,,,,,
1009,Estonian,geographic,country,0.9,,,,,
1009,Faeroese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Faeroese' - may be archaic term, variant spelling, or highly specific local reference"
1009,Finnish,linguistic,language,0.9,,,,,
1009,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1009,Georgian,geographic,country,0.9,,,,,
1009,German,linguistic,language,0.9,,,,,
1009,Greek,linguistic,language,0.9,,,,,
1009,Indian,geographic,country,0.9,,,,,
1009,Iranian,geographic,country,0.9,,,,,
1009,Iraqi,geographic,country,0.9,,,,,
1009,Italian,linguistic,language,0.9,,,,,
1009,Jewish,religious,religion,0.9,,,,,
1009,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
1009,Latvian,geographic,country,0.9,,,,,
1009,Lithuanian,geographic,country,0.9,,,,,
1009,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
1009,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
1009,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
1009,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1009,Russian,geographic,country,0.9,,,,,
1009,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1009,Spanish,linguistic,language,0.9,,,,,
1009,Swedish,linguistic,language,0.9,,,,,
1009,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1009,Turkish,linguistic,language,0.9,,,,,
1009,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1009,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,,,
101,Bulgarian,geographic,country,0.9,,,,,
101,Byelorussian,geographic,country,0.9,,,,,
101,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
101,Czech,geographic,country,0.9,,,,,
101,Dutch,linguistic,language,0.9,,,,,
101,Estonian,geographic,country,0.9,,,,,
101,Ethiopian,geographic,country,0.9,,,,,
101,Finnish,linguistic,language,0.9,,,,,
101,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
101,French,linguistic,language,0.9,,,,,
101,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
101,German,linguistic,language,0.9,,,,,
101,Greek,linguistic,language,0.9,,,,,
101,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
101,Japanese,geographic,country,0.9,,,,,
101,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
101,Latvian,geographic,country,0.9,,,,,
101,Lithuanian,geographic,country,0.9,,,,,
101,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
101,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
101,Polish,linguistic,language,0.9,,,,,
101,Russian,geographic,country,0.9,,,,,
101,Slovakian,geographic,country,0.9,,,,,
101,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
101,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
101,Spanish,linguistic,language,0.9,,,,,
101,Swedish,linguistic,language,0.9,,,,,
101,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
101,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1010,Byelorussian,geographic,country,0.9,,,,,
1010,Czech,geographic,country,0.9,,,,,
1010,Danish,linguistic,language,0.9,,,,,
1010,Estonian,geographic,country,0.9,,,,,
1010,Finnish,linguistic,language,0.9,,,,,
1010,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
1010,French,linguistic,language,0.9,,,,,
1010,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1010,German,linguistic,language,0.9,,,,,
1010,Greek,linguistic,language,0.9,,,,,
1010,Gypsy,ethnic_tribal,group,0.7,,,,,
1010,Hungarian,linguistic,language,0.9,,,,,
1010,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1010,Italian,linguistic,language,0.9,,,,,
1010,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
1010,Latvian,geographic,country,0.9,,,,,
1010,Polish,linguistic,language,0.9,,,,,
1010,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
1010,Siberian,geographic,region,0.8,,,,,
1010,Slovakian,geographic,country,0.9,,,,,
1010,Spanish,linguistic,language,0.9,,,,,
1010,Swedish,linguistic,language,0.9,,,,,
1010,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,,,
1010,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1010,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
1011,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
1011,Basque,ethnic_tribal,group,0.7,,,,,
1011,Brazilian,geographic,country,0.9,,,,,
1011,Bulgarian,geographic,country,0.9,,,,,
1011,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
1011,Chilean,geographic,country,0.9,,,,,
1011,French,linguistic,language,0.9,,,,,
1011,Greek,linguistic,language,0.9,,,,,
1011,Indian,geographic,country,0.9,,,,,
1011,Jewish,religious,religion,0.9,,,,,
1011,Latvian,geographic,country,0.9,,,,,
1011,Panamanian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Panamanian' - may be archaic term, variant spelling, or highly specific local reference"
1011,Portuguese,linguistic,language,0.9,,,,,
1011,Puerto Rican,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Puerto Rican' - may be archaic term, variant spelling, or highly specific local reference"
1011,Serbian,geographic,country,0.9,,,,,
1011,Spanish,linguistic,language,0.9,,,,,
1011,Turkish,linguistic,language,0.9,,,,,
1011,US-American,geographic,region,0.8,,,,,
1012,Bulgarian,geographic,country,0.9,,,,,
1012,Byelorussian,geographic,country,0.9,,,,,
1012,Czech,geographic,country,0.9,,,,,
1012,Danish,linguistic,language,0.9,,,,,
1012,Estonian,geographic,country,0.9,,,,,
1012,Faeroese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Faeroese' - may be archaic term, variant spelling, or highly specific local reference"
1012,Finnish,linguistic,language,0.9,,,,,
1012,German,linguistic,language,0.9,,,,,
1012,Greek,linguistic,language,0.9,,,,,
1012,Gypsy,ethnic_tribal,group,0.7,,,,,
1012,Hungarian,linguistic,language,0.9,,,,,
1012,Indian,geographic,country,0.9,,,,,
1012,Italian,linguistic,language,0.9,,,,,
1012,Jewish,religious,religion,0.9,,,,,
1012,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1012,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
1012,Latvian,geographic,country,0.9,,,,,
1012,Lithuanian,geographic,country,0.9,,,,,
1012,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
1012,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,,,
1012,Norwegian,linguistic,language,0.9,,,,,
1012,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1012,Russian,geographic,country,0.9,,,,,
1012,Slovakian,geographic,country,0.9,,,,,
1012,Swedish,linguistic,language,0.9,,,,,
1012,Turkish,linguistic,language,0.9,,,,,
1012,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1012A,Byelorussian,geographic,country,0.9,,,,,
1012A,Latvian,geographic,country,0.9,,,,,
1012A,Lithuanian,geographic,country,0.9,,,,,
1012A,Russian,geographic,country,0.9,,,,,
1012A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1012A,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1013,Chinese,linguistic,language,0.9,,,,,
1013,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
1013,Egyptian,geographic,country,0.9,,,,,
1013,German,linguistic,language,0.9,,,,,
1013,Greek,linguistic,language,0.9,,,,,
1013,Gypsy,ethnic_tribal,group,0.7,,,,,
1013,Indian,geographic,country,0.9,,,,,
1013,Iranian,geographic,country,0.9,,,,,
1013,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1013,Italian,linguistic,language,0.9,,,,,
1013,Jewish,religious,religion,0.9,,,,,
1013,Latvian,geographic,country,0.9,,,,,
1013,Lithuanian,geographic,country,0.9,,,,,
1013,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
1013,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,,,
1013,Norwegian,linguistic,language,0.9,,,,,
1013,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1013,Puerto Rican,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Puerto Rican' - may be archaic term, variant spelling, or highly specific local reference"
1013,Russian,geographic,country,0.9,,,,,
1013,Spanish,linguistic,language,0.9,,,,,
1013,Sudanese,geographic,country,0.9,,,,,
1013,Swedish,linguistic,language,0.9,,,,,
1013,Turkish,linguistic,language,0.9,,,,,
1013,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1013,West Indies,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'West Indies' - may be archaic term, variant spelling, or highly specific local reference"
1015,Estonian,geographic,country,0.9,,,,,
1015,Finnish,linguistic,language,0.9,,,,,
1015,Hungarian,linguistic,language,0.9,,,,,
1015,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1015,Latvian,geographic,country,0.9,,,,,
1016,Algerian,geographic,country,0.9,,,,,
1016,Estonian,geographic,country,0.9,,,,,
1016,German,linguistic,language,0.9,,,,,
1016,Gypsy,ethnic_tribal,group,0.7,,,,,
1016,Iranian,geographic,country,0.9,,,,,
1016,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1016,Italian,linguistic,language,0.9,,,,,
1016,Jewish,religious,religion,0.9,,,,,
1016,Latvian,geographic,country,0.9,,,,,
1016,Lithuanian,geographic,country,0.9,,,,,
1016,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
1016,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1016,Russian,geographic,country,0.9,,,,,
1016,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
1016,Turkish,linguistic,language,0.9,,,,,
1017,Byelorussian,geographic,country,0.9,,,,,
1017,Danish,linguistic,language,0.9,,,,,
1017,Dutch,linguistic,language,0.9,,,,,
1017,Finnish,linguistic,language,0.9,,,,,
1017,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1017,German,linguistic,language,0.9,,,,,
1017,Hungarian,linguistic,language,0.9,,,,,
1017,Latvian,geographic,country,0.9,,,,,
1017,Lithuanian,geographic,country,0.9,,,,,
1017,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
1017,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1017,Swedish,linguistic,language,0.9,,,,,
1017,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
102,Algerian,geographic,country,0.9,,,,,
102,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,,,
102,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
102,Chad,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Chad' - may be archaic term, variant spelling, or highly specific local reference"
102,Czech,geographic,country,0.9,,,,,
102,Egyptian,geographic,country,0.9,,,,,
102,Estonian,geographic,country,0.9,,,,,
102,Finnish,linguistic,language,0.9,,,,,
102,German,linguistic,language,0.9,,,,,
102,Gypsy,ethnic_tribal,group,0.7,,,,,
102,Hungarian,linguistic,language,0.9,,,,,
102,Iranian,geographic,country,0.9,,,,,
102,Iraqi,geographic,country,0.9,,,,,
102,Jewish,religious,religion,0.9,,,,,
102,Jordanian,geographic,country,0.9,,,,,
102,Kara-Kalpak,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Kara-Kalpak' - may be archaic term, variant spelling, or highly specific local reference"
102,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
102,Latvian,geographic,country,0.9,,,,,
102,Lithuanian,geographic,country,0.9,,,,,
102,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
102,North African,geographic,region,0.8,,,,,
102,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
102,Polish,linguistic,language,0.9,,,,,
102,Portuguese,linguistic,language,0.9,,,,,
102,Qatar,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Qatar' - may be archaic term, variant spelling, or highly specific local reference"
102,Russian,geographic,country,0.9,,,,,
102,Slovakian,geographic,country,0.9,,,,,
102,South African,geographic,region,0.8,,,,,
102,Spanish,linguistic,language,0.9,,,,,
102,Swedish,linguistic,language,0.9,,,,,
102,Syrian,geographic,country,0.9,,,,,
102,Tadzhik,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Tadzhik' - may be archaic term, variant spelling, or highly specific local reference"
