type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
1083,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1083,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1083,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1084,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1084,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1084,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1084,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1085,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
1085,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
1088,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1088,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1089,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1091,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
1091,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1091,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1091,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1094,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1095,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1096,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
110,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
110,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
110,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
111,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
111,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
1115,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1115,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1115,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1115,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1115,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
1115,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1115,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1115,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1116,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1117,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1119,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1119,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1119,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1119,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
1119,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
111A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
111A,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
111A,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
112,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
112,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
112,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
112,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1120,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
1120,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1120,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1121,Angolan,geographic,country,0.95,claude_geographic_knowledge,Angola,Likely demonym/nationality,"(-11.2, 17.9)",Country demonym for Angola
1121,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1121,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1122,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
1122,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1122,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1130,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1130,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
1130,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1130,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1130,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1130,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1132,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1132,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1132,Turkmen,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Turkmenistan & Central Asia,No obvious patterns,"(38.9, 59.6)",Ethnic/tribal group from Turkmenistan & Central Asia
1132,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
1132,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1132,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1132,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1133,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1133,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1135,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1135,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1135,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1135,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1135,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1137,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1137,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1137,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1137,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1137,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1138,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1138,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
113B,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
113B,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
113B,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
113B,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
1140,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
1140,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1140,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1142,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1143,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1145,Turkmen,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Turkmenistan & Central Asia,No obvious patterns,"(38.9, 59.6)",Ethnic/tribal group from Turkmenistan & Central Asia
1146,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
1146,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1146,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1149,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
1149,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
1149,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1149,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
1149,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
1149,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
1149,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1149,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1151,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
1152,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
